2025-07-03 19:42:48 - VideoClusterCategorizer - INFO - VideoClusterCategorizer initialized with: ../categorizer/two-clusters/video_clusters.csv
2025-07-03 19:42:48 - VideoClusterCategorizer - INFO - Header line: ﻿label_name,cluster_id,filename
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 146: {'\ufefflabel_name': '서랍', 'cluster_id': '71', 'filename': 'KETI_SL_0000000252.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 147: {'\ufefflabel_name': '선생님', 'cluster_id': '71', 'filename': 'KETI_SL_0000000256.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 148: {'\ufefflabel_name': '손목', 'cluster_id': '71', 'filename': 'KETI_SL_0000000266.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 149: {'\ufefflabel_name': '(신체부위)가 절단됐어요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008426.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 150: {'\ufefflabel_name': '고속도로에서 자동차가 갑자기 멈췄어요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008395.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 151: {'\ufefflabel_name': '몸에 열이 많이 나고 두통이 심해요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008466.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 152: {'\ufefflabel_name': '빨리 도와주세요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008457.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 153: {'\ufefflabel_name': '아기가 숨을 안 쉬어요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008449.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 154: {'\ufefflabel_name': '어떤 사람이 저를 죽이려고 해요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008435.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 155: {'\ufefflabel_name': '엘리베이터가 갑자기 중간에 멈췄어요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008442.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 156: {'\ufefflabel_name': '집에 불이 났어요', 'cluster_id': '72', 'filename': 'KETI_SL_0000008381.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 157: {'\ufefflabel_name': '팔', 'cluster_id': '73', 'filename': 'KETI_SL_0000000392.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 158: {'\ufefflabel_name': '관악구', 'cluster_id': '74', 'filename': 'KETI_SL_0000000141.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 159: {'\ufefflabel_name': '음식물', 'cluster_id': '74', 'filename': 'KETI_SL_0000000337.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 160: {'\ufefflabel_name': '트럭', 'cluster_id': '75', 'filename': 'KETI_SL_0000000389.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 161: {'\ufefflabel_name': '세브란스 병원 진료 예약을 해주세요', 'cluster_id': '76', 'filename': 'KETI_SL_0000008467.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 162: {'\ufefflabel_name': '어떤 사람이 건물에서 추락했어요', 'cluster_id': '76', 'filename': 'KETI_SL_0000008413.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 163: {'\ufefflabel_name': '어떤 사람이 칼로 위협하고 있어요', 'cluster_id': '76', 'filename': 'KETI_SL_0000008387.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 164: {'\ufefflabel_name': '폭우', 'cluster_id': '77', 'filename': 'KETI_SL_0000000396.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 165: {'\ufefflabel_name': '윗집사람', 'cluster_id': '78', 'filename': 'KETI_SL_0000000332.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 166: {'\ufefflabel_name': '불', 'cluster_id': '79', 'filename': 'KETI_SL_0000000239.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 167: {'\ufefflabel_name': '불나다', 'cluster_id': '79', 'filename': 'KETI_SL_0000000240.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 168: {'\ufefflabel_name': '이번', 'cluster_id': '80', 'filename': 'KETI_SL_0000000343.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 169: {'\ufefflabel_name': '빌라', 'cluster_id': '81', 'filename': 'KETI_SL_0000000244.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 170: {'\ufefflabel_name': '강풍', 'cluster_id': '82', 'filename': 'KETI_SL_0000000119.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 171: {'\ufefflabel_name': '비닐하우스', 'cluster_id': '82', 'filename': 'KETI_SL_0000000242.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 172: {'\ufefflabel_name': '욕실', 'cluster_id': '82', 'filename': 'KETI_SL_0000000323.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 173: {'\ufefflabel_name': '맹견', 'cluster_id': '83', 'filename': 'KETI_SL_0000000205.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 174: {'\ufefflabel_name': '떨어지다', 'cluster_id': '84', 'filename': 'KETI_SL_0000000198.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 175: {'\ufefflabel_name': '쓰러지다', 'cluster_id': '84', 'filename': 'KETI_SL_0000000199.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 176: {'\ufefflabel_name': '옆집 할아버지', 'cluster_id': '85', 'filename': 'KETI_SL_0000001144.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 177: {'\ufefflabel_name': '응급처리', 'cluster_id': '86', 'filename': 'KETI_SL_0000000339.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 178: {'\ufefflabel_name': '35', 'cluster_id': '87', 'filename': 'KETI_SL_0000000036.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 179: {'\ufefflabel_name': '38', 'cluster_id': '87', 'filename': 'KETI_SL_0000000039.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 180: {'\ufefflabel_name': '79', 'cluster_id': '87', 'filename': 'KETI_SL_0000000080.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 181: {'\ufefflabel_name': '80', 'cluster_id': '87', 'filename': 'KETI_SL_0000000081.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 182: {'\ufefflabel_name': '81', 'cluster_id': '87', 'filename': 'KETI_SL_0000000082.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 183: {'\ufefflabel_name': '87', 'cluster_id': '87', 'filename': 'KETI_SL_0000000088.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 184: {'\ufefflabel_name': '92', 'cluster_id': '87', 'filename': 'KETI_SL_0000000093.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 185: {'\ufefflabel_name': '내일', 'cluster_id': '87', 'filename': 'KETI_SL_0000000168.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 186: {'\ufefflabel_name': '도로', 'cluster_id': '87', 'filename': 'KETI_SL_0000000184.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 187: {'\ufefflabel_name': '총', 'cluster_id': '87', 'filename': 'KETI_SL_0000000374.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 188: {'\ufefflabel_name': '코', 'cluster_id': '87', 'filename': 'KETI_SL_0000000383.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 189: {'\ufefflabel_name': '할아버지', 'cluster_id': '87', 'filename': 'KETI_SL_0000000401.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 190: {'\ufefflabel_name': '소화기', 'cluster_id': '88', 'filename': 'KETI_SL_0000000262.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 191: {'\ufefflabel_name': '보건소', 'cluster_id': '89', 'filename': 'KETI_SL_0000000233.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 192: {'\ufefflabel_name': '어지러움', 'cluster_id': '90', 'filename': 'KETI_SL_0000000294.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 193: {'\ufefflabel_name': '강동구', 'cluster_id': '91', 'filename': 'KETI_SL_0000000116.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 194: {'\ufefflabel_name': '장단지', 'cluster_id': '92', 'filename': 'KETI_SL_0000000355.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 195: {'\ufefflabel_name': '발가락', 'cluster_id': '93', 'filename': 'KETI_SL_0000000220.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 196: {'\ufefflabel_name': '두드러기생기다', 'cluster_id': '94', 'filename': 'KETI_SL_0000000193.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 197: {'\ufefflabel_name': '종로구', 'cluster_id': '95', 'filename': 'KETI_SL_0000000359.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 198: {'\ufefflabel_name': '아저씨', 'cluster_id': '96', 'filename': 'KETI_SL_0000000281.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 199: {'\ufefflabel_name': '임산부', 'cluster_id': '96', 'filename': 'KETI_SL_0000000347.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 200: {'\ufefflabel_name': '작년', 'cluster_id': '96', 'filename': 'KETI_SL_0000000352.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 201: {'\ufefflabel_name': '산', 'cluster_id': '97', 'filename': 'KETI_SL_0000000247.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 202: {'\ufefflabel_name': '옆집 아저씨', 'cluster_id': '98', 'filename': 'KETI_SL_0000001143.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 203: {'\ufefflabel_name': '제초제', 'cluster_id': '99', 'filename': 'KETI_SL_0000000357.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 204: {'\ufefflabel_name': '열', 'cluster_id': '100', 'filename': 'KETI_SL_0000000303.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 205: {'\ufefflabel_name': '독버섯', 'cluster_id': '101', 'filename': 'KETI_SL_0000000187.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 206: {'\ufefflabel_name': '농약', 'cluster_id': '102', 'filename': 'KETI_SL_0000000172.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 207: {'\ufefflabel_name': '용산구', 'cluster_id': '103', 'filename': 'KETI_SL_0000000324.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 208: {'\ufefflabel_name': '오른쪽-눈', 'cluster_id': '104', 'filename': 'KETI_SL_0000006182.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 209: {'\ufefflabel_name': '유리', 'cluster_id': '105', 'filename': 'KETI_SL_0000000333.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 210: {'\ufefflabel_name': '출산', 'cluster_id': '106', 'filename': 'KETI_SL_0000000377.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 211: {'\ufefflabel_name': '어떤 사람이 집단폭력을 당하고 있어요', 'cluster_id': '107', 'filename': 'KETI_SL_0000008400.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 212: {'\ufefflabel_name': '화상을 입었어요', 'cluster_id': '107', 'filename': 'KETI_SL_0000008404.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 213: {'\ufefflabel_name': '금요일', 'cluster_id': '108', 'filename': 'KETI_SL_0000000152.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 214: {'\ufefflabel_name': '오늘', 'cluster_id': '109', 'filename': 'KETI_SL_0000000313.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 215: {'\ufefflabel_name': '119 구조대를 불러주세요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008469.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 216: {'\ufefflabel_name': '남편이 높은데서 떨어져서 머리에서 피나요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008463.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 217: {'\ufefflabel_name': '말벌에게 쏘였어요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008423.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 218: {'\ufefflabel_name': '빨리 와주세요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008386.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 219: {'\ufefflabel_name': '아내가 쓰러졌어요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008476.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 220: {'\ufefflabel_name': '아들이 놀이터에서 놀다가 팔이 부러졌어요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008477.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 221: {'\ufefflabel_name': '아파서 못 참을것 같아요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008456.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 222: {'\ufefflabel_name': '집 벽이 무너질려고 해요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008461.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 223: {'\ufefflabel_name': '허리가 아파서 일어날 수 없어요', 'cluster_id': '110', 'filename': 'KETI_SL_0000008481.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 224: {'\ufefflabel_name': '발목', 'cluster_id': '111', 'filename': 'KETI_SL_0000000221.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 225: {'\ufefflabel_name': '독사', 'cluster_id': '112', 'filename': 'KETI_SL_0000000188.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 226: {'\ufefflabel_name': '통학버스', 'cluster_id': '113', 'filename': 'KETI_SL_0000000387.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 227: {'\ufefflabel_name': '어떤 사람이 무기/흉기를 소지하고 있어요', 'cluster_id': '114', 'filename': 'KETI_SL_0000036899.mp4'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 228: {'\ufefflabel_name': '고열', 'cluster_id': '115', 'filename': 'KETI_SL_0000000131.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 229: {'\ufefflabel_name': '동대문구', 'cluster_id': '115', 'filename': 'KETI_SL_0000000189.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 230: {'\ufefflabel_name': '동작구', 'cluster_id': '115', 'filename': 'KETI_SL_0000000191.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 231: {'\ufefflabel_name': '옆집사람', 'cluster_id': '116', 'filename': 'KETI_SL_0000000311.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 232: {'\ufefflabel_name': '발', 'cluster_id': '117', 'filename': 'KETI_SL_0000000219.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 233: {'\ufefflabel_name': '친구', 'cluster_id': '118', 'filename': 'KETI_SL_0000000380.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 234: {'\ufefflabel_name': '급류', 'cluster_id': '119', 'filename': 'KETI_SL_0000000154.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 235: {'\ufefflabel_name': '엘리베이터', 'cluster_id': '120', 'filename': 'KETI_SL_0000000298.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 236: {'\ufefflabel_name': '운동장', 'cluster_id': '121', 'filename': 'KETI_SL_0000000326.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 237: {'\ufefflabel_name': '자살', 'cluster_id': '122', 'filename': 'KETI_SL_0000000350.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 238: {'\ufefflabel_name': '연기', 'cluster_id': '123', 'filename': 'KETI_SL_0000000301.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 239: {'\ufefflabel_name': '올해', 'cluster_id': '124', 'filename': 'KETI_SL_0000000319.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 240: {'\ufefflabel_name': '선반', 'cluster_id': '125', 'filename': 'KETI_SL_0000000255.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 241: {'\ufefflabel_name': '차안', 'cluster_id': '126', 'filename': 'KETI_SL_0000000370.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 242: {'\ufefflabel_name': '개', 'cluster_id': '127', 'filename': 'KETI_SL_0000000120.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 243: {'\ufefflabel_name': '말벌', 'cluster_id': '128', 'filename': 'KETI_SL_0000000204.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 244: {'\ufefflabel_name': '술취한 사람', 'cluster_id': '129', 'filename': 'KETI_SL_0000000270.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 245: {'\ufefflabel_name': '트랙터', 'cluster_id': '130', 'filename': 'KETI_SL_0000000388.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 246: {'\ufefflabel_name': '근처에서 폭탄이 터졌어요', 'cluster_id': '131', 'filename': 'KETI_SL_0000008390.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 247: {'\ufefflabel_name': '홍수가 나서 집이 물에 잠기고 있어요', 'cluster_id': '131', 'filename': 'KETI_SL_0000008431.MOV'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 248: {'\ufefflabel_name': '32', 'cluster_id': '132', 'filename': 'KETI_SL_0000000033.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 249: {'\ufefflabel_name': '40', 'cluster_id': '132', 'filename': 'KETI_SL_0000000041.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 250: {'\ufefflabel_name': '41', 'cluster_id': '132', 'filename': 'KETI_SL_0000000042.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 251: {'\ufefflabel_name': '23', 'cluster_id': '133', 'filename': 'KETI_SL_0000000024.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 252: {'\ufefflabel_name': '30', 'cluster_id': '133', 'filename': 'KETI_SL_0000000031.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 253: {'\ufefflabel_name': '59', 'cluster_id': '133', 'filename': 'KETI_SL_0000000060.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 254: {'\ufefflabel_name': '65', 'cluster_id': '133', 'filename': 'KETI_SL_0000000066.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 255: {'\ufefflabel_name': '72', 'cluster_id': '133', 'filename': 'KETI_SL_0000000073.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 256: {'\ufefflabel_name': '76', 'cluster_id': '133', 'filename': 'KETI_SL_0000000077.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 257: {'\ufefflabel_name': '8', 'cluster_id': '133', 'filename': 'KETI_SL_0000000009.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 258: {'\ufefflabel_name': '96', 'cluster_id': '133', 'filename': 'KETI_SL_0000000097.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 259: {'\ufefflabel_name': '복부', 'cluster_id': '133', 'filename': 'KETI_SL_0000000226.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 260: {'\ufefflabel_name': '옆쪽', 'cluster_id': '133', 'filename': 'KETI_SL_0000000312.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 261: {'\ufefflabel_name': '앞', 'cluster_id': '134', 'filename': 'KETI_SL_0000000287.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 262: {'\ufefflabel_name': '10', 'cluster_id': '135', 'filename': 'KETI_SL_0000000011.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 263: {'\ufefflabel_name': '1000', 'cluster_id': '135', 'filename': 'KETI_SL_0000000104.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 264: {'\ufefflabel_name': '15', 'cluster_id': '135', 'filename': 'KETI_SL_0000000016.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 265: {'\ufefflabel_name': '4', 'cluster_id': '135', 'filename': 'KETI_SL_0000000005.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 266: {'\ufefflabel_name': '42', 'cluster_id': '135', 'filename': 'KETI_SL_0000000043.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 267: {'\ufefflabel_name': '43', 'cluster_id': '135', 'filename': 'KETI_SL_0000000044.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 268: {'\ufefflabel_name': '44', 'cluster_id': '135', 'filename': 'KETI_SL_0000000045.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 269: {'\ufefflabel_name': '64', 'cluster_id': '135', 'filename': 'KETI_SL_0000000065.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 270: {'\ufefflabel_name': '68', 'cluster_id': '135', 'filename': 'KETI_SL_0000000069.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 271: {'\ufefflabel_name': '83', 'cluster_id': '135', 'filename': 'KETI_SL_0000000084.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 272: {'\ufefflabel_name': '경찰', 'cluster_id': '135', 'filename': 'KETI_SL_0000000125.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 273: {'\ufefflabel_name': '누나', 'cluster_id': '135', 'filename': 'KETI_SL_0000000173.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 274: {'\ufefflabel_name': '21', 'cluster_id': '136', 'filename': 'KETI_SL_0000000022.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 275: {'\ufefflabel_name': '2', 'cluster_id': '137', 'filename': 'KETI_SL_0000000003.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 276: {'\ufefflabel_name': '34', 'cluster_id': '137', 'filename': 'KETI_SL_0000000035.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 277: {'\ufefflabel_name': '46', 'cluster_id': '137', 'filename': 'KETI_SL_0000000047.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 278: {'\ufefflabel_name': '50', 'cluster_id': '137', 'filename': 'KETI_SL_0000000051.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 279: {'\ufefflabel_name': '112', 'cluster_id': '138', 'filename': 'KETI_SL_0000000102.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 280: {'\ufefflabel_name': '57', 'cluster_id': '139', 'filename': 'KETI_SL_0000000058.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 281: {'\ufefflabel_name': '75', 'cluster_id': '139', 'filename': 'KETI_SL_0000000076.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 282: {'\ufefflabel_name': '25', 'cluster_id': '140', 'filename': 'KETI_SL_0000000026.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 283: {'\ufefflabel_name': '9', 'cluster_id': '140', 'filename': 'KETI_SL_0000000010.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 284: {'\ufefflabel_name': '98', 'cluster_id': '140', 'filename': 'KETI_SL_0000000099.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 285: {'\ufefflabel_name': '신고하세요(경찰)', 'cluster_id': '140', 'filename': 'KETI_SL_0000000273.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 286: {'\ufefflabel_name': '14', 'cluster_id': '141', 'filename': 'KETI_SL_0000000015.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 287: {'\ufefflabel_name': '31', 'cluster_id': '141', 'filename': 'KETI_SL_0000000032.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 288: {'\ufefflabel_name': '73', 'cluster_id': '141', 'filename': 'KETI_SL_0000000074.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 289: {'\ufefflabel_name': '곰', 'cluster_id': '141', 'filename': 'KETI_SL_0000000136.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 290: {'\ufefflabel_name': '왼쪽-귀', 'cluster_id': '141', 'filename': 'KETI_SL_0000000321.AVI'}
2025-07-03 19:42:48 - VideoClusterCategorizer - WARNING - Missing data in row 291: {'\ufefflabel_name': '0', 'cluster_id': '142', 'filename': 'KETI_SL_0000000001.AVI'}
